,DATEPRD,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_OIL_RATE (stb/d),BORE_GAS_VOL,BORE_GAS_RATE (MMscfd),BORE_WAT_VOL,BORE_WATER_RATE (stb/d),BORE_WI_VOL,BORE_WI_RATE (stb/d),GOR (scf/stb),WC (%),Cum Oil (MMstb)
6310,2011-11-16,15/9-F-14,24.0,240.88622333333333,102.97876729166667,201.04468541666665,0.0,73.14742333333334,%,39.84153791666667,87.28928770833333,10.221450208333334,1873.21,11782.4909,288459.13,10.1854918803,3840.08,24154.1032,,0.0,864.45998276137,67.21311188474591,0.0
6311,2011-11-17,15/9-F-14,24.0,241.10479291666667,102.96498354166667,201.33198770833334,0.0,73.285385,%,39.77280520833333,87.27808145833333,10.14983625,1861.88,11711.2252,287046.55,10.1356136805,3851.64,24226.815599999998,,0.0,865.4614275968324,67.41273330626302,0.0
6312,2011-11-18,15/9-F-14,24.0,241.27978354166666,102.959418125,201.664206875,0.0,73.86856104166667,%,39.61557666666667,86.68346166666667,9.978514375,1847.31,11619.579899999999,285690.62,10.0877357922,3874.2,24368.718,,0.0,868.1669973455755,67.71289397379364,0.0
6313,2011-11-19,15/9-F-14,24.0,241.519214375,102.95387291666667,202.015890625,0.0,74.12990166666667,%,39.50332375,87.73029916666667,9.869517291666666,1829.94,11510.3226,283047.93,9.994422408300002,3887.07,24449.6703,,0.0,868.3008075116853,67.99131014288939,0.0
6314,2011-11-20,15/9-F-14,24.0,241.75335145833333,102.94866041666667,202.39316104166667,0.0,74.18327645833334,%,39.36019041666667,87.58886958333333,9.7567775,1810.86,11390.3094,279575.62,9.871815142200001,3896.25,24507.4125,,0.0,866.6854249104068,68.27010518458555,0.0
6315,2011-11-21,15/9-F-14,24.0,241.978645625,102.94285208333334,202.74692916666666,0.0,74.267216875,%,39.23171645833333,87.01296145833334,9.638652083333334,1792.95,11277.6555,277465.68,9.7973131608,3900.77,24535.8433,,0.0,868.736694501796,68.51004264347385,0.0
6316,2011-11-22,15/9-F-14,24.0,242.25635104166668,102.93273166666667,203.11224541666667,0.0,74.23822645833333,%,39.144105625,86.975505,9.561253125,1774.76,11163.2404,275091.68,9.713487220800001,3916.08,24632.1432,,0.0,870.1315095570279,68.81374278665363,0.0
6317,2011-11-23,15/9-F-14,24.0,242.33695354166667,102.81861770833333,203.29566145833334,0.0,74.18595,%,39.04129208333333,86.63330625,9.449494375,1754.19,11033.8551,272090.19,9.607504608900001,3926.09,24695.1061,,0.0,870.7296336436393,69.11789559669593,0.0
6318,2011-11-24,15/9-F-14,23.475,242.95687582389778,102.91749766969116,203.85378978287113,0.0,75.18279916666667,%,39.10308604102662,87.43798633562939,9.544869277090521,1690.63,10634.0627,262323.68,9.2626491408,3868.31,24331.6699,,0.0,871.0357839812249,69.58718748538391,0.0
6319,2011-11-28,15/9-F-14,23.16667,249.64379698043354,102.74010498542518,205.46212836203478,0.0,59.95091083333333,%,44.18166861839876,79.01528973778277,12.432591188992635,1350.88,8497.0352,209045.16,7.3813845996000005,3548.3,22318.807,,0.0,868.7011911637132,72.42640605162497,0.0
6320,2011-12-02,15/9-F-14,20.525,245.09984341422168,102.72731822993423,203.22114739612667,0.0,60.469380625,%,41.878696018095006,81.74179581756881,11.996535018002437,1348.69,8483.2601,208439.77,7.3600082787,3221.06,20260.4674,,0.0,867.5919625168631,70.48656928716012,0.0
6321,2011-12-05,15/9-F-14,18.03334,247.31331104731015,102.71909745999355,203.16243753279204,0.0,50.11050791666667,%,44.15087351451811,82.62373819401176,13.960555039377065,1358.54,8545.2166,207924.18,7.3418027958000005,3187.57,20049.815300000002,,0.0,859.1710590226585,70.1164292109078,0.0
6322,2011-12-06,15/9-F-14,4.80833,245.13710404144473,102.83747640205642,202.89539589077705,0.0,15.159327083333332,%,42.2417081506677,85.72938516299838,12.479946845516011,568.33,3574.7957,72624.45,2.5643693295,1225.23,7706.6967,,0.0,717.3471002832414,68.31274114052499,0.0
6323,2011-12-07,15/9-F-14,19.0,244.09173394736843,102.715985,203.28445736842104,0.0,57.37729208333333,%,40.807276578947366,83.6440947368421,10.885329210526315,1374.58,8646.108199999999,213538.76,7.540053615600001,3120.71,19629.265900000002,,0.0,872.0748620286757,69.42177256639728,0.0
6324,2011-12-08,15/9-F-14,14.64167,242.32688703645826,102.81741889506456,202.613653867776,0.0,46.77321375,%,39.71323316868226,86.76629786398682,10.062597636861096,1270.0,7988.3,183147.17,6.466926572700001,2587.9,16277.891000000001,,0.0,809.5497881526734,67.0805360429249,0.0
6325,2011-12-10,15/9-F-14,6.19167,248.87169195491686,102.54513442728698,204.2672895591012,0.0,16.386312916666668,%,44.60440239581567,74.80393605229284,13.498726106640051,566.61,3563.9769,87868.17,3.1026250827,1766.0,11108.14,,0.0,870.5514007961162,75.70918413279544,0.0
6326,2011-12-11,15/9-F-14,24.0,240.888211875,102.77950958333334,201.511095625,0.0,77.85393166666667,%,39.37711625,86.46756729166667,9.586380208333333,1859.52,11696.3808,278392.77,9.830048708700001,3944.16,24808.7664,,0.0,840.4350778917869,67.95963940120751,0.0
6327,2011-12-12,15/9-F-14,24.0,240.58480916666667,102.8007,201.442473125,0.0,79.78843729166667,%,39.14233604166667,86.83054645833333,9.473722708333334,1939.64,12200.3356,294987.94,10.416024161400001,4059.46,25534.0034,,0.0,853.7489871508126,67.66781683919255,0.0
6328,2011-12-13,15/9-F-14,4.30833,243.76579476866905,102.8154705322712,201.9262528855032,0.0,14.023716666666667,%,41.839541883165865,84.69548011487049,11.765127808454784,571.4,3594.1059999999998,74695.82,2.6375094042000002,1221.23,7681.536700000001,,0.0,733.8429651768759,68.12504532446741,0.0
6329,2011-12-15,15/9-F-14,24.0,241.04683166666666,102.77038083333333,201.23883604166667,0.0,75.08592645833333,%,39.807995625,86.30239875,10.055133958333334,1814.39,11412.5131,276549.74,9.764971319399999,3862.12,24292.7348,,0.0,855.63724955549,68.03687476988502,0.0
6330,2011-12-16,15/9-F-14,24.0,240.51493958333333,102.79154270833334,200.94280041666667,0.0,76.52019729166666,%,39.572139166666666,88.14705979166666,9.888581458333332,1944.21,12229.0809,295511.87,10.434524129700002,3982.97,25052.881299999997,,0.0,853.2549759892422,67.19839788904673,0.0
6331,2011-12-17,15/9-F-14,21.14167,241.07598906126148,102.82388926142069,201.35226348389696,0.0,67.40822854166667,%,39.72372557736451,87.59756769391916,10.077675057992108,1826.72,11490.068800000001,262323.11,9.2626290141,3468.38,21816.1102,,0.0,806.1421715856044,65.50169024192176,0.0
6332,2011-12-18,15/9-F-14,15.19167,244.16187028531425,102.73220017872953,202.60334582292796,0.0,45.048469375,%,41.558524462386295,84.06334660733152,11.312569069964,1157.44,7280.297600000001,180738.37,6.3818718447,2662.65,16748.0685,,0.0,876.5949134689218,69.70123740540144,0.0
6333,2011-12-19,15/9-F-14,24.0,240.83000479166665,102.80833791666667,201.56005708333333,0.0,77.38827458333333,%,39.26994770833333,87.92808833333333,9.622801875,1904.27,11977.8583,290172.4,10.245987444000002,3998.82,25152.577800000003,,0.0,855.4106408154788,67.74113218670222,0.0
6334,2011-12-20,15/9-F-14,24.0,241.01926104166665,102.81802354166666,201.820536875,0.0,77.23952791666666,%,39.198724166666665,87.57172145833333,9.558322708333334,1898.2,11939.678,290035.84,10.2411655104,4017.8,25271.962,,0.0,857.7421862130622,67.91413116970926,0.0
6335,2011-12-21,15/9-F-14,24.0,241.23604893617022,102.82611170212766,202.14494063829787,0.0,77.37704854166667,%,39.09110829787234,87.72408,9.465562256205674,1893.13,11907.7877,289912.23,10.2368008413,4072.33,25614.9557,,0.0,859.6727703921022,68.26514635920785,0.0
6336,2011-12-22,15/9-F-14,24.0,241.481384375,102.82789875,202.45683333333332,0.0,77.39519645833333,%,39.02455104166667,87.67975916666667,9.396631458333333,1866.93,11742.9897,285753.51,10.089956438100002,4053.57,25496.9553,,0.0,859.2323331510714,68.466683557132,0.0
6337,2011-12-23,15/9-F-14,24.0,241.74591145833332,102.82515479166666,202.77433854166668,0.0,77.43297375,%,38.971572916666666,87.527405625,9.343621666666667,1854.96,11667.698400000001,283645.58,10.015525429800002,4051.35,25482.9915,,0.0,858.3976964814244,68.59358889052555,0.0
6338,2011-12-24,15/9-F-14,17.975,242.276690431516,102.82023747004729,203.0063043344701,0.0,58.22598708333334,%,39.2703860970459,87.24487410806675,9.69739505966064,1550.39,9751.9531,219806.06,7.7613519786,3144.9,19781.421000000002,,0.0,795.8766719868659,66.97988835620377,0.0
6339,2011-12-26,15/9-F-14,0.0,291.46012746198033,100.09834012895475,199.06460303859882,0.0,0.7274310416666666,%,92.3955244233815,11.40545719596422,77.34660247769989,0.0,0.0,56.38,0.0019907778000000003,45.12,283.8048,,0.0,0.0,100.0,0.0
6340,2011-12-27,15/9-F-14,17.5,249.355868,102.67082857142857,204.4408877142857,0.0,43.740174375,%,44.914980285714286,79.07054028571429,14.437804857142858,1035.84,6515.433599999999,162228.58,5.7282911597999995,2634.7,16572.263,,0.0,879.1880190138074,71.77962915538313,0.0
6341,2011-12-28,15/9-F-14,10.475,244.03888408077327,102.79886958691169,202.97252333665872,0.0,31.121954166666665,%,41.06636074411456,85.36007495967542,10.560772673317423,897.82,5647.2878,117223.52,4.1391624912000005,1675.5,10538.895,,0.0,732.9469716772714,65.11044098674087,0.0
6342,2011-12-29,15/9-F-14,2.85833,265.3175427030469,102.29343196786235,209.23806199287696,0.0,4.824328125,%,56.079480710169925,61.42783071380841,24.25056339939755,159.07,1000.5503,24066.31,0.8497814061000002,549.13,3454.0277,,0.0,849.314028590067,77.53883083874611,0.0
6343,2011-12-30,15/9-F-14,24.0,242.34168166666666,102.75208145833334,202.60105395833332,0.0,77.69660708333333,%,39.740627708333335,87.13538354166667,9.352777291666667,1727.34,10864.9686,269703.08,9.5232157548,3932.46,24735.1734,,0.0,876.5065142295948,69.48054701579561,0.0
6344,2011-12-31,15/9-F-14,24.0,241.91590604166666,102.77818125,202.96016458333332,0.0,80.18969166666666,%,38.955741458333335,86.41668395833334,8.872511458333333,1778.38,11186.0102,273624.11,9.661667324100002,3957.78,24894.4362,,0.0,863.7277412906346,68.99702937156565,0.0
6345,2012-01-01,15/9-F-14,24.0,242.18364895833332,102.77934770833333,203.357961875,0.0,81.16999041666666,%,38.825687083333335,86.44532770833334,8.73492375,1771.69,11143.9301,272014.82,9.604843294200002,3983.87,25058.5423,,0.0,861.8901238621374,69.21776508280689,0.0
6346,2012-01-02,15/9-F-14,23.80833,242.730415436845,102.77180063313975,203.3889965991819,0.0,81.06059770833333,%,39.34141883766312,86.00761964757713,9.231513363709256,1777.21,11178.6509,271077.82,9.5717578242,3954.25,24872.232500000002,,0.0,856.2533985384587,68.99201948543651,0.0
6347,2012-01-14,15/9-F-14,2.5,287.8045599414528,100.32845354261433,191.29338899203128,0.0,3.972590625,%,96.51117094942148,24.46706199945826,42.8913640003087,108.08,679.8232,16656.11,0.5881272441000001,223.52,1405.9408,,0.0,865.1179366929518,67.4065138721351,0.0
6348,2012-01-15,15/9-F-14,24.0,238.78951541666666,102.67346895833333,198.53219854166667,0.0,78.93041916666667,%,40.257316875,85.206509375,10.534374583333333,1931.14,12146.8706,291203.46,10.282394172600002,3794.98,23870.4242,,0.0,846.5056154134054,66.2748946930906,0.0
6349,2012-01-16,15/9-F-14,24.0,238.7634875,102.73566729166667,199.29122833333332,0.0,79.51621083333333,%,39.47225916666667,86.57977875,9.829690416666667,1983.54,12476.4666,300765.05,10.6200139155,3898.98,24524.5842,,0.0,851.2036505191302,66.28077762591543,0.0
6350,2012-01-17,15/9-F-14,24.0,239.45400291666667,102.77860083333333,200.46815208333334,0.0,83.05313291666667,%,38.98585083333333,87.01536729166666,9.365662916666667,1984.97,12485.4613,301995.35,10.6634558085,4060.36,25539.6644,,0.0,854.0698298828573,67.16523332886707,0.0
6351,2012-01-18,15/9-F-14,24.0,239.27769270833332,102.78919791666667,200.29564145833334,0.0,85.40607333333334,%,38.98205125,86.11306666666667,9.332070416666667,2004.73,12609.7517,304736.39,10.760241930900001,4339.41,27294.888899999998,,0.0,853.3270271213985,68.40028750941813,0.0
6352,2012-01-19,15/9-F-14,24.0,238.96410291666666,102.798446875,199.765603125,0.0,84.41719375,%,39.19849979166667,86.45032916666666,9.520952291666667,2024.63,12734.922700000001,307154.83,10.845637047300002,4205.6,26453.224000000002,,0.0,851.6452987421746,67.50312588780831,0.0
6353,2012-01-20,15/9-F-14,24.0,239.156548125,102.80218791666667,199.83379083333332,0.0,79.359375,%,39.32275729166667,87.35868229166667,9.663046041666666,1999.83,12578.930699999999,305096.97,10.7729740107,3981.25,25042.0625,,0.0,856.4300311074932,66.56406535274566,0.0
6354,2012-01-21,15/9-F-14,13.175,240.26988537001898,102.79988218216319,200.32611595825426,0.0,42.44166791666667,%,39.943769411764706,86.73430988614801,10.389485351043643,1246.64,7841.365600000001,180904.21,6.3877276551,2565.18,16134.982199999999,,0.0,814.6192871175398,67.2954126900011,0.0
6355,2012-01-22,15/9-F-14,19.49167,246.62307773771565,102.68018170828358,202.67612284201405,0.0,56.32311416666667,%,43.9469548957016,81.42895930214291,13.74590817105974,1478.51,9299.8279,231355.4,8.169159174,3523.55,22163.129500000003,,0.0,878.4204677594088,70.4419779051031,0.0
6356,2012-01-23,15/9-F-14,24.0,239.85333229166667,102.781945,200.87067291666668,0.0,81.91284,%,38.982659375,88.086211875,9.352816458333333,1865.29,11732.6741,285954.06,10.0970378586,3954.26,24872.295400000003,,0.0,860.5913513441918,67.9478653847806,0.0
6357,2012-01-24,15/9-F-14,24.0,240.262708125,102.78503583333334,201.53162791666668,0.0,83.55137875,%,38.73108020833333,87.74532145833334,9.1271625,1851.56,11646.312399999999,286235.84,10.106987510400002,3941.27,24790.5883,,0.0,867.82727126571,68.037038891181,0.0
6358,2012-01-25,15/9-F-14,16.34167,240.99501657479928,102.78252729625552,202.47925507650686,0.0,62.27923895833333,%,38.5157614982924,85.29576381749234,9.011841462555541,1456.87,9163.7123,208452.39,7.360453890900001,2887.31,18161.1799,,0.0,803.2174788922609,66.46386659852953,0.0
6359,2012-01-27,15/9-F-14,14.0,264.58550583333334,101.81732229166667,215.43193958333333,0.0,48.654611458333335,%,49.15356625,51.05676270833333,7.059138125,996.09,6265.4061,155500.95,5.490738544500001,2532.5,15929.425,,0.0,876.3579657669757,71.77087731926916,0.0
6360,2012-01-28,15/9-F-14,24.0,244.86448291666667,102.70969791666667,202.672386875,0.0,74.74411333333333,%,42.192096041666666,84.29781854166667,11.527530416666666,1721.18,10826.2222,262935.42,9.284249680199999,3806.83,23944.9607,,0.0,857.5705826728736,68.864383385703,0.0
6361,2012-01-29,15/9-F-14,5.50834,257.01228560096143,102.62526367629812,203.99531649190138,0.0,9.947640416666667,%,53.01696910906008,80.66886313245007,18.304632813606275,94.96,597.2984,15813.52,0.5583753912000001,230.31,1448.6499000000001,,0.0,934.8349019518553,70.80579211116918,0.0
6362,2012-01-30,15/9-F-14,4.99166,271.5843356637271,104.2778670727173,190.5187397956191,0.0,2.4858416666666665,%,81.065595868108,45.980621971388274,52.063706601591456,20.0,125.8,3330.06,0.1175844186,47.28,297.3912,,0.0,934.6933116057235,70.27348394768134,0.0
6363,2012-01-31,15/9-F-14,24.0,239.261748125,105.95397979166667,171.831765625,0.0,21.6176025,%,67.4299825,73.69276104166667,36.51361708333334,992.31,6241.6299,154976.07,5.472205031700001,1587.67,9986.444300000001,,0.0,876.7269318067065,61.538073938557666,0.0
6364,2012-02-01,15/9-F-14,24.0,221.25050083333332,106.11035354166667,173.052458125,0.0,32.700935,%,48.19804270833333,83.44682583333334,17.134872083333335,1298.84,8169.7036,202811.82,7.1612853642,2540.5,15979.745,,0.0,876.5661173068752,66.17022717446228,0.0
6365,2012-02-02,15/9-F-14,24.0,222.70095520833334,105.86106833333334,175.335525625,0.0,32.60709875,%,47.36542958333333,84.40806270833333,16.313402083333333,1360.83,8559.6207,207543.81,7.3283719311,1530.36,9625.964399999999,,0.0,856.1561531692638,52.931837755387924,0.0
6366,2012-02-03,15/9-F-14,24.0,223.38091833333334,105.72209208333334,176.24217520833332,0.0,32.58043270833333,%,47.138743125,83.88839791666666,16.07707,1342.41,8443.7589,205900.56,7.2703487736,1539.83,9685.5307,,0.0,861.0322558594135,53.424766848007096,0.0
6367,2012-02-04,15/9-F-14,24.0,224.641725,105.59411083333333,177.61986416666667,0.0,32.556922916666664,%,47.021860833333335,81.07345583333333,15.883335416666666,1311.87,8251.6623,201907.22,7.129343938200001,1553.22,9769.7538,,0.0,863.9888157080787,54.21190957352125,0.0
6368,2012-02-05,15/9-F-14,24.0,225.06261375,105.48434833333333,178.346630625,0.0,32.487506875,%,46.715983125,83.25600041666667,15.55462125,1283.47,8073.0263,197268.27,6.965542613699999,1561.57,9822.2753,,0.0,862.8167870207483,54.88745325197537,0.0
6369,2012-02-06,15/9-F-14,24.0,222.80751875,105.41499666666667,177.84290229166666,0.0,34.12337375,%,44.96461645833333,85.595925625,13.85354125,1301.74,8187.9446,198119.17,6.995587892700001,1583.76,9961.8504,,0.0,854.3765541232412,54.8868480332698,0.0
6370,2012-02-07,15/9-F-14,24.0,220.12886083333333,105.36406354166667,177.24294541666666,0.0,36.7229175,%,42.88591541666667,84.257284375,11.756566666666666,1269.47,7984.9663,193285.86,6.8249237166,1645.3,10348.937,,0.0,854.721668217936,56.44699238704941,0.0
6371,2012-02-08,15/9-F-14,24.0,220.21800770833335,105.28929854166667,177.52058979166668,0.0,36.905363333333334,%,42.697417916666666,82.9146425,11.621340625,1271.31,7996.5399,194159.72,6.8557797132000005,1669.16,10499.0164,,0.0,857.343275833589,56.76507497100803,0.0
6372,2012-02-09,15/9-F-14,20.66666,226.54654862518183,105.12005213047004,180.8408662200278,0.0,29.47946125,%,45.705682405154,79.95929299658968,14.18418484092253,1053.2,6624.628000000001,160477.1,5.666446401000001,1504.72,9464.6888,,0.0,855.3606936117772,58.82592106086195,0.0
6373,2012-02-10,15/9-F-14,24.0,218.85552895833334,105.22167833333333,177.60412916666667,0.0,37.44116666666667,%,41.251399791666664,82.68011729166666,12.279286458333333,1247.14,7844.5106000000005,196069.53,6.9232151043000005,2790.23,17550.5467,,0.0,882.5553890257985,69.1100889935775,0.0
6374,2012-02-11,15/9-F-14,24.0,219.71477979166667,105.15299958333334,178.249036875,0.0,37.313834375,%,41.46574291666666,84.39858166666667,11.5927775,1276.12,8026.7948,159326.23,5.6258091813,2292.73,14421.2717,,0.0,700.878659723555,64.24282331843591,0.0
6375,2012-02-12,15/9-F-14,24.0,219.59634916666667,105.10589729166666,178.35521666666668,0.0,39.04560083333333,%,41.2411325,86.16941354166667,10.000784791666666,1301.47,8186.2463,197783.15,6.983723026500001,1768.24,11122.2296,,0.0,853.1044352403617,57.60283544699662,0.0
6376,2012-02-13,15/9-F-14,24.0,219.19117208333333,105.07427583333333,178.59611583333333,0.0,40.090036041666664,%,40.59505625,85.46558583333334,9.405428958333333,1283.33,8072.1457,195938.29,6.9185810199,1955.34,12299.0886,,0.0,857.0931790663789,60.374783475933015,0.0
6377,2012-02-14,15/9-F-14,24.0,219.09267020833335,105.03144666666667,178.85478083333334,0.0,40.71410354166667,%,40.237889375,85.74837416666666,9.041988541666667,1299.87,8176.1822999999995,199084.08,7.0296588648,1863.68,11722.5472,,0.0,859.7727651938485,58.91103349085679,0.0
6378,2012-02-15,15/9-F-14,24.0,219.16030666666666,104.987363125,179.209390625,0.0,41.23933,%,39.950916041666666,85.57701145833333,8.771643125,1294.81,8144.354899999999,198512.88,7.009489792800001,1871.52,11771.8608,,0.0,860.6562310785354,59.106915577340324,0.0
6379,2012-02-16,15/9-F-14,24.0,219.16698770833332,104.94815020833333,179.505291875,0.0,41.72656645833333,%,39.66169583333333,85.733596875,8.488655416666667,1295.53,8148.8837,197998.62,6.9913312722,1877.07,11806.7703,,0.0,857.9495707123664,59.16503813906574,0.0
6380,2012-02-17,15/9-F-14,24.0,219.38660645833335,104.91002958333333,179.844685625,0.0,41.855844166666664,%,39.541920833333336,85.54399291666667,8.351718125,1285.7,8087.053,197060.34,6.958200605400001,1884.1,11850.989,,0.0,860.4123906941132,59.43908133005237,0.0
6381,2012-02-18,15/9-F-14,24.0,219.285769375,104.87803208333334,179.99632583333334,0.0,42.322405625,%,39.289443541666664,84.67256020833334,8.092140416666666,1275.18,8020.8822,195169.81,6.8914459911,1885.61,11860.4869,,0.0,859.1880318476689,59.656288459530685,0.0
6382,2012-02-19,15/9-F-14,24.0,219.12956666666668,104.84881458333334,180.02628270833333,0.0,42.80546270833333,%,39.103283958333336,85.05579479166667,7.904828125,1263.41,7946.848900000001,194966.98,6.884284063800001,1886.41,11865.518900000001,,0.0,866.2910482417755,59.889454000546074,0.0
6383,2012-02-20,15/9-F-14,24.0,218.94967354166667,104.82014479166666,180.04836354166667,0.0,43.09684375,%,38.90131,83.89700541666667,7.689835416666667,1252.54,7878.4766,192011.23,6.7799165313000005,1986.95,12497.915500000001,,0.0,860.5618669096511,61.33527191008461,0.0
6384,2012-02-21,15/9-F-14,24.0,219.02236666666667,104.78784770833333,180.17525,0.0,43.210822916666665,%,38.847116666666665,85.70616541666666,7.6539616666666666,1247.26,7845.2654,191105.76,6.7479443856,1990.65,12521.1885,,0.0,860.129522909448,61.479472869845054,0.0
6385,2012-02-22,15/9-F-14,24.0,219.228754893617,104.75414808510638,180.38524638297872,0.0,42.26623,%,38.8435085106383,84.3838910638298,7.639208723404256,1246.47,7840.2963,190019.29,6.709581129900001,1983.52,12476.3408,,0.0,855.7815767626029,61.40947804791965,0.0
6386,2012-02-23,15/9-F-14,24.0,219.08694104166668,104.72290854166667,180.48585,0.0,43.739473333333336,%,38.60109104166666,85.354121875,7.427922083333334,1249.37,7858.537299999999,190518.23,6.727198701300001,2001.82,12591.4478,,0.0,856.0370008423835,61.571916744330544,0.0
6387,2012-02-24,15/9-F-14,24.0,219.14407666666668,104.689673125,180.59597333333335,0.0,44.04675145833333,%,38.54810333333333,85.58075,7.352305208333333,1248.61,7853.756899999999,190288.07,6.7190717517000005,2005.38,12613.8402,,0.0,855.5232657761537,61.62833936182963,0.0
6388,2012-02-25,15/9-F-14,24.0,219.17846291666666,104.656885,180.718955,0.0,44.536745,%,38.45950791666667,86.21041375,7.268017291666666,1250.39,7864.953100000001,190598.61,6.7300369191,2019.02,12699.6358,,0.0,855.6995615269466,61.75487320342201,0.0
6389,2012-02-26,15/9-F-14,24.0,219.28539083333334,104.62338166666666,180.91953666666666,0.0,44.720204375,%,38.365854166666665,85.80921458333333,7.1859633333333335,1248.86,7855.3294,190356.43,6.7214855433,1991.16,12524.396400000001,,0.0,855.6592856946266,61.45517620261604,0.0
6390,2012-02-27,15/9-F-14,24.0,219.32126791666667,104.59156625,181.01629708333334,0.0,44.98081729166667,%,38.304970833333336,84.999375625,7.09635,1247.61,7847.466899999999,190389.68,6.7226596008,2028.99,12762.3471,,0.0,856.6661938771606,61.923640358908635,0.0
6391,2012-02-28,15/9-F-14,24.0,219.28021666666666,104.561311875,181.11827145833334,0.0,45.2254525,%,38.161945208333336,85.36956333333333,6.948964791666667,1247.75,7848.3475,190194.05,6.7157519055,2031.9,12780.651,,0.0,855.689927784161,61.9547817602488,0.0
6392,2012-02-29,15/9-F-14,24.0,219.487203125,104.528983125,181.32409625,0.0,45.19274,%,38.163106875,86.33837979166667,6.957768541666667,1243.1,7819.098999999999,189694.14,6.698100083400001,2033.1,12788.198999999999,,0.0,856.6332365660035,62.056650998107564,0.0
6393,2012-03-01,15/9-F-14,24.0,219.46939020833332,104.49785583333333,181.433905,0.0,45.566915,%,38.035485208333334,85.878293125,6.8034825,1237.67,7784.9443,188912.96,6.670516617600001,2031.39,12777.4431,,0.0,856.8483422032962,62.139881189088,0.0
6394,2012-03-02,15/9-F-14,24.0,219.12580833333334,104.47425333333334,181.43338416666666,0.0,46.44390166666667,%,37.69242416666667,86.24094875,6.476067708333333,1244.07,7825.2002999999995,190954.06,6.7425878586,2051.97,12906.8913,,0.0,861.6505137382874,62.255615829904976,0.0
6395,2012-03-03,15/9-F-14,24.0,219.359759375,104.44252020833333,181.77454270833334,0.0,46.283098333333335,%,37.58521666666667,82.11381729166666,6.382586875,1237.0,7780.7300000000005,191193.28,6.7510347168000004,2050.51,12897.707900000001,,0.0,867.6608386102589,62.372738029694204,0.0
6396,2012-03-04,15/9-F-14,24.0,219.191179375,104.41719104166667,181.84572541666665,0.0,48.009320833333334,%,37.34545395833333,84.21188604166667,6.150652083333333,1246.93,7843.189700000001,192474.97,6.7962911907,2078.8,13075.652000000002,,0.0,866.5213326027291,62.50657750328499,0.0
6397,2012-03-05,15/9-F-14,24.0,219.32292770833334,104.3868325,182.016945,0.0,48.96177145833333,%,37.30598270833333,85.874609375,6.075564375,1248.95,7855.8955000000005,192592.54,6.800442587400001,2094.19,13172.455100000001,,0.0,865.6483003624476,62.64140897479615,0.0
6398,2012-03-06,15/9-F-14,24.0,219.31271770833334,104.359106875,182.30980208333332,0.0,49.70982125,%,37.002915625,84.41566270833333,5.78842,1249.25,7857.7825,193223.91,6.822736262100001,2106.58,13250.3882,,0.0,868.2775658527072,62.77374002854733,0.0
6399,2012-03-07,15/9-F-14,24.0,219.29984125,104.33186833333333,182.448489375,0.0,50.457676041666666,%,36.851351875,83.99438020833334,5.6322954166666666,1251.91,7874.513900000001,193143.56,6.8198991036,2119.1,13329.139,,0.0,866.0723938273827,62.86246555186724,0.0
6400,2012-03-08,15/9-F-14,24.0,219.452558125,104.30409791666666,182.59010416666666,0.0,50.46523083333334,%,36.86245395833333,84.67733875,5.629918333333333,1246.71,7841.8059,192369.2,6.792556452,2123.5,13356.815,,0.0,866.197982788633,63.00794312520585,0.0
6401,2012-03-09,15/9-F-14,24.0,219.57706697479483,104.27398637649354,182.73161733012338,0.0,50.4561725,%,36.84544964467145,84.39367977854232,5.627159879001435,1244.24,7826.2696000000005,191982.6,6.778905606,2121.62,13344.9898,,0.0,866.173279540485,63.03351892235566,0.0
6402,2012-03-10,15/9-F-14,24.0,218.97486319965583,104.1059917199541,182.41879667521988,0.0,51.39925052083331,%,36.55606652443595,85.745425570761,5.3883399703174,1244.19,7825.9551,191913.92,6.776480515200001,2125.23,13367.6967,,0.0,865.8982103283472,63.074060224014815,0.0
6403,2012-03-11,15/9-F-14,24.0,219.32533854166667,104.23003416666667,182.85243604166666,0.0,52.237246875,%,36.4729025,86.31488770833333,5.2595616666666665,1236.49,7777.5221,191588.37,6.7649853447,2129.62,13395.309799999999,,0.0,869.8124232523878,63.26650050057783,0.0
6404,2012-03-12,15/9-F-14,24.0,219.49505270833333,104.20335708333333,183.024999375,0.0,52.629502708333334,%,36.47005333333333,86.298935,5.257038333333333,1237.53,7784.0637,191156.65,6.7497413115,2131.52,13407.2608,,0.0,867.1230827029332,63.267686736617144,0.0
6405,2012-03-13,15/9-F-14,22.58334,222.22101265434608,104.1410319160939,184.94918581628758,0.0,47.900522083333335,%,37.271826838058495,85.60163856633696,6.252238291218217,1081.88,6805.025200000001,175172.99,6.1853582769,1963.92,12353.0568,,0.0,908.9398047930813,64.47961126797557,0.0
6406,2012-03-14,15/9-F-14,24.0,219.44462041666668,104.165114375,183.325005625,0.0,51.6651975,%,36.11961479166666,86.27309375,5.4173277083333335,1221.75,7684.8075,184731.07,6.522854081700001,2145.77,13496.8933,,0.0,848.798630505709,63.71959186582411,0.0
